snapshot_id,webcam_id,image_path_or_url,target_label,source,llm_quality
73323,4831942,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4831942/1771780550173.jpg,0,webcam,0.0
79185,160,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/160/1773197910054.jpg,0,webcam,0.0
109197,24051439,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/24051439/1782681382715.jpg,0,webcam,0.4
113419,312,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/312/1783854064349.jpg,0,webcam,0.0
115030,28898028,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28898028/1784275272457.jpg,1,webcam,0.6
71380,6148965,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/6148965/1771342011214.jpg,0,webcam,0.25
89568,10300,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10300/1773888211953.jpg,0,webcam,0.0
77975,418,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/418/1772907843763.jpg,0,webcam,0.0
90921,16659506,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/16659506/1774196973121.jpg,0,webcam,0.0
79780,160,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/160/1773338670325.jpg,0,webcam,0.45
86823,16442828,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/16442828/1773520831182.jpg,0,webcam,0.0
87641,15629308,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/15629308/1773531272518.jpg,0,webcam,0.0
116959,29104035,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29104035/1784807159754.jpg,0,webcam,0.4
114396,29042769,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29042769/1784111474235.jpg,0,webcam,0.3
81463,14913152,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/14913152/1773446008793.jpg,0,webcam,0.0
112093,28871581,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28871581/1783476072122.jpg,0,webcam,0.35
81772,10138350,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10138350/1773449484856.jpg,0,webcam,0.0
73718,548,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/548/1771870849315.jpg,0,webcam,0.0
107300,28817975,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28817975/1782143165390.jpg,0,webcam,0.35
87321,2376696,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2376696/1773527734388.jpg,0,webcam,0.0
84913,16404590,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/16404590/1773491492083.jpg,0,webcam,0.0
76500,10525893,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10525893/1772561270779.jpg,0,webcam,0.35
73884,13476704,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/13476704/1771911829182.jpg,0,webcam,0.45
77517,4738,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4738/1772789523594.jpg,0,webcam,0.45
80805,2945739,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2945739/1773438684096.jpg,0,webcam,0.0
111644,27767118,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/27767118/1783340156772.jpg,0,webcam,0.2
114924,28093472,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28093472/1784250977187.jpg,0,webcam,0.2
95752,19486011,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/19486011/1775166512768.jpg,0,webcam,0.0
96357,3099059,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3099059/1775311173210.jpg,0,webcam,0.0
70033,548,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/548/1771071529454.jpg,0,webcam,0.72
93627,1457,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/1457/1774727972666.jpg,0,webcam,0.0
106892,38,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/38/1782029768315.jpg,0,webcam,0.4
72709,160,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/160/1771631689539.jpg,0,webcam,0.45
116448,4204207,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4204207/1784664116517.jpg,0,webcam,0.35
80040,15872738,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/15872738/1773398610496.jpg,0,webcam,0.0
85816,16581149,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/16581149/1773504699686.jpg,0,webcam,0.0
112362,28615436,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28615436/1783548963399.jpg,0,webcam,0.0
79770,160,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/160/1773336811116.jpg,0,webcam,0.45
79771,16430846,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/16430846/1773337169989.jpg,0,webcam,0.0
70370,8695193,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/8695193/1771140289734.jpg,0,webcam,0.0
102799,28782057,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28782057/1781386233387.jpg,0,webcam,0.45
117377,28999873,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28999873/1784927767327.jpg,1,webcam,0.55
81721,3601639,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3601639/1773448886528.jpg,0,webcam,0.0
88665,548,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/548/1773678456383.jpg,0,webcam,0.35
94386,3099059,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3099059/1774877372076.jpg,0,webcam,0.0
115813,29015288,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29015288/1784496664860.jpg,0,webcam,0.35
87721,7682168,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/7682168/1773532053750.jpg,0,webcam,0.0
83905,3767,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3767/1773480392824.jpg,0,webcam,0.0
84039,6333,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/6333/1773482072576.jpg,0,webcam,0.65
108894,3775511,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3775511/1782596759438.jpg,0,webcam,0.0
95546,4738,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4738/1775122533961.jpg,0,webcam,0.35
85979,13484920,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/13484920/1773507214659.jpg,0,webcam,0.0
85635,3313596,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3313596/1773502112846.jpg,0,webcam,0.25
86049,9805697,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/9805697/1773508233777.jpg,0,webcam,0.0
74870,160,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/160/1772159930747.jpg,0,webcam,0.35
118478,2921342,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2921342/1785249957957.jpg,0,webcam,0.55
87558,6333,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/6333/1773530313446.jpg,0,webcam,0.55
